Date,Video Title,External Video ID,Video Length,Thumbnail link,Views,Video Likes Added,Video Dislikes Added,Video Likes Removed,User Subscriptions Added,User Subscriptions Removed,Average View Percentage,Average Watch Time,User Comments Added
19 Jan 2022,Kaggle Project From Scratch - Part 2 (Exploratory Data Analysis),KQ80oD_boBM,2191,https://i.ytimg.com/vi/KQ80oD_boBM/hqdefault.jpg,13,0,0,0,0,0,0.06905529614155813,151.30015384615385,0
19 Jan 2022,Welcome To My Channel | Ken Jee | Data Science,smeFkHwnM_k,51,https://i.ytimg.com/vi/smeFkHwnM_k/hqdefault.jpg,2,0,0,0,1,0,0.4712549019607843,24.034,0
19 Jan 2022,How She Dominated the FAANG Data Science Interview  (@Tina Huang ) - KNN EP. 11,vfV4nm004VQ,2686,https://i.ytimg.com/vi/vfV4nm004VQ/hqdefault.jpg,10,0,0,0,0,0,0.12604895755770662,338.5675,0
19 Jan 2022,The 9 Books That Changed My Perspective in 2019,3TrAYmrmA8o,980,https://i.ytimg.com/vi/3TrAYmrmA8o/hqdefault.jpg,1,0,0,0,0,0,0.011508163265306123,11.278,0
19 Jan 2022,Interview with the Director of AI Research @ NVIDIA (Anima Anandkumar) - KNN EP. 07,Xgg7dIKys9E,2904,https://i.ytimg.com/vi/Xgg7dIKys9E/hqdefault.jpg,1,0,0,0,0,0,0.007541322314049587,21.9,0
19 Jan 2022,"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,7,0,0,0,0,0,0.5844892588614393,155.47414285714285,0
19 Jan 2022,The PODCAST you might have asked for?,tnpV1etgcxs,139,https://i.ytimg.com/vi/tnpV1etgcxs/hqdefault.jpg,1,0,0,0,0,0,0.04581294964028777,6.368,0
19 Jan 2022,#66DaysOfData Round 3 Live Event! (feat. @StatQuest with Josh Starmer),qUK5Vk4NvBw,3735,https://i.ytimg.com/vi/qUK5Vk4NvBw/hqdefault.jpg,2,0,0,0,0,0,0.017095046854082998,63.85,0
19 Jan 2022,5 Proven Strategies to Break into a Data Science Job,UpaEjBOMNqs,334,https://i.ytimg.com/vi/UpaEjBOMNqs/hqdefault.jpg,1,0,0,0,0,0,0.25434131736526944,84.95,0
19 Jan 2022,Reviewing Your Data Science Projects - Episode 7 (Incredible Portfolio Website),txR8_jGi0Ls,904,https://i.ytimg.com/vi/txR8_jGi0Ls/hqdefault.jpg,4,0,0,0,0,0,0.3620909845132743,327.33025,0
19 Jan 2022,Data Science Project from Scratch - Part 3 (Data Cleaning),fhi4dOhmW-g,2632,https://i.ytimg.com/vi/fhi4dOhmW-g/hqdefault.jpg,63,2,0,0,2,0,0.12271342331258744,322.98173015873016,0
19 Jan 2022,3 Reasons You Should NOT Become a Data Scientist,m5pwx3hgtzM,373,https://i.ytimg.com/vi/m5pwx3hgtzM/hqdefault.jpg,18,0,0,0,1,0,0.3090418528448019,115.27261111111112,0
19 Jan 2022,Reviewing Your Data Science Projects - Episode 13 (BONUS LinkedIn Review),rdo8YBasqqA,730,https://i.ytimg.com/vi/rdo8YBasqqA/hqdefault.jpg,3,0,0,0,0,0,0.1399771689497717,102.18333333333334,0
19 Jan 2022,5 Essential Data Science Projects for Your Portfolio,BBDiadC8BvE,414,https://i.ytimg.com/vi/BBDiadC8BvE/hqdefault.jpg,89,1,0,0,0,0,0.36102325896976606,149.46362921348316,0
19 Jan 2022,The YouTube Algorithm EXPLAINED! (Tips from a Data Scientist),YbTMIxjk4hI,544,https://i.ytimg.com/vi/YbTMIxjk4hI/hqdefault.jpg,2,0,0,0,0,0,0.5209283088235294,283.385,0
19 Jan 2022,Advice from a Data Analytics CEO (@How to Get an Analytics Job) - KNN EP. 17,N97MhZEp2UQ,3042,https://i.ytimg.com/vi/N97MhZEp2UQ/hqdefault.jpg,8,1,0,0,1,0,0.10092283037475346,307.00725,0
19 Jan 2022,Data Science Fundamentals: Data Cleaning in Python,4yI3vVe0Jos,2084,https://i.ytimg.com/vi/4yI3vVe0Jos/hqdefault.jpg,15,2,0,0,0,0,0.265808701215611,553.9453333333333,0
19 Jan 2022,The Data Science Interview: What to Expect,5SjK6YCs4o4,886,https://i.ytimg.com/vi/5SjK6YCs4o4/hqdefault.jpg,5,0,0,0,0,0,0.3497589164785553,309.8864,0
19 Jan 2022,Data Science Project - Expectations vs Reality (funny) #shorts,68GGPK3WaqI,60,https://i.ytimg.com/vi/68GGPK3WaqI/hqdefault.jpg,109,4,0,0,0,0,0.7869524464831804,47.217146788990824,0
19 Jan 2022,How to Make A Data Science Portfolio Website with Github Pages,1aXk2RViq3c,829,https://i.ytimg.com/vi/1aXk2RViq3c/hqdefault.jpg,152,3,0,0,4,0,0.2218646831947178,183.92582236842105,0
19 Jan 2022,Different Data Science Roles Explained (by a Data Scientist),BZFfNwj7JhE,291,https://i.ytimg.com/vi/BZFfNwj7JhE/hqdefault.jpg,25,1,0,0,0,0,0.517339793814433,150.54588,0
19 Jan 2022,#66DaysOfData - What is it? #shorts,iiSZqsQKNX8,47,https://i.ytimg.com/vi/iiSZqsQKNX8/hqdefault.jpg,10,0,0,0,0,0,0.6600489361702128,31.0223,0
19 Jan 2022,Discouraged with Data Science? - Watch THIS video.,7JCterBrcvk,644,https://i.ytimg.com/vi/7JCterBrcvk/hqdefault.jpg,3,0,0,0,0,0,0.06520031055900621,41.989,0
19 Jan 2022,Should You Be Excited About Web 3? (As a Data Scientist),0jTtHYie3CU,326,https://i.ytimg.com/vi/0jTtHYie3CU/hqdefault.jpg,348,26,1,1,0,1,0.4723750176292222,153.99425574712643,0
19 Jan 2022,How YOU Can Land a Sports Analytics Job,SLC5sPZSLY4,484,https://i.ytimg.com/vi/SLC5sPZSLY4/hqdefault.jpg,40,3,0,0,1,0,0.28821807851239667,139.49755,0
19 Jan 2022,5 Unusual Data Science Projects that Will Land You a Job,d6FeV8WXPWY,299,https://i.ytimg.com/vi/d6FeV8WXPWY/hqdefault.jpg,3,0,0,0,0,0,0.4872363433667781,145.68366666666665,0
19 Jan 2022,Reviewing Your Data Science Projects - Episode 5 (Very Detailed Project),HJH0gfY6EUg,1054,https://i.ytimg.com/vi/HJH0gfY6EUg/hqdefault.jpg,2,0,0,0,0,0,0.5495768500948767,579.254,0
19 Jan 2022,We Need to Talk About The LinkedIn Machine Learning Assessment.,o-wsyxWbPOw,369,https://i.ytimg.com/vi/o-wsyxWbPOw/hqdefault.jpg,37,0,0,0,1,0,0.5265851461217315,194.3099189189189,0
19 Jan 2022,Uber Driver to Machine Learning Engineer in 9 Months! (@Daniel Bourke) - KNN EP. 05,hO_YKK_0Qck,4112,https://i.ytimg.com/vi/hO_YKK_0Qck/hqdefault.jpg,26,0,1,0,0,0,0.16399161927566597,674.3335384615384,0
19 Jan 2022,Why I Have 2 Offices for Data Science & Content Creation,BlSrorP32WM,495,https://i.ytimg.com/vi/BlSrorP32WM/hqdefault.jpg,1,0,0,0,0,0,0.03632323232323232,17.98,0
19 Jan 2022,Is Data Science Right For You?,3Mm1U1CbzNw,392,https://i.ytimg.com/vi/3Mm1U1CbzNw/hqdefault.jpg,15,1,0,0,0,0,0.29120255102040815,114.1514,0
19 Jan 2022,Find a Data Science Project With These 3 Techniques,yUrrf3Pm33s,513,https://i.ytimg.com/vi/yUrrf3Pm33s/hqdefault.jpg,5,0,0,0,0,0,0.8353715399610137,428.54560000000004,0
19 Jan 2022,The Projects You Should Do To Get A Data Science Job,yukdXV9LR48,770,https://i.ytimg.com/vi/yukdXV9LR48/hqdefault.jpg,53,3,0,0,0,0,0.20064547904925265,154.4970188679245,0
19 Jan 2022,Data Science Fundamentals: Data Manipulation in Python (Pandas),yIJrCFXs0rU,2589,https://i.ytimg.com/vi/yIJrCFXs0rU/hqdefault.jpg,9,0,0,0,0,0,0.12287438307368782,318.12177777777777,0
19 Jan 2022,How I Balance Data Science and Content Creation (7 Secrets),uic34RTaI-w,815,https://i.ytimg.com/vi/uic34RTaI-w/hqdefault.jpg,2,0,0,0,0,0,0.042426993865030675,34.578,0
19 Jan 2022,Math Needed for Mastering Data Science,zSwM5uVeylU,291,https://i.ytimg.com/vi/zSwM5uVeylU/hqdefault.jpg,33,3,0,0,1,0,0.4121280849734458,119.92927272727273,0
19 Jan 2022,How To Build A Word Cloud From Scraped Data (Python),k-gin1qfzi0,1321,https://i.ytimg.com/vi/k-gin1qfzi0/hqdefault.jpg,2,0,0,0,0,0,0.14134632853898563,186.7185,0
19 Jan 2022,How I Learn Data Science Through Studying Other People's Code | #66DaysOfData,-pdXWmj9xxU,866,https://i.ytimg.com/vi/-pdXWmj9xxU/hqdefault.jpg,5,0,0,0,0,0,0.6374519630484988,552.0334,0
19 Jan 2022,How to Go From Data Analyst to Data Scientist,EMq4PH7PCeA,403,https://i.ytimg.com/vi/EMq4PH7PCeA/hqdefault.jpg,43,1,0,0,1,0,0.5356050551099313,215.84883720930233,0
19 Jan 2022,3 Proven Data Science Projects for Beginners (Kaggle),8igH8qZafpo,454,https://i.ytimg.com/vi/8igH8qZafpo/hqdefault.jpg,309,16,0,1,4,0,0.31117048743281583,141.27140129449836,0
19 Jan 2022,Should You Learn R for Data Science?,AxP1CL0yaFQ,248,https://i.ytimg.com/vi/AxP1CL0yaFQ/hqdefault.jpg,19,0,0,0,0,0,0.3941379456706282,97.74621052631579,0
19 Jan 2022,Data Science Advice for College Students,xjhW1rSQeik,653,https://i.ytimg.com/vi/xjhW1rSQeik/hqdefault.jpg,38,1,0,0,0,0,0.2254972193116789,147.2496842105263,0
19 Jan 2022,Why You're Struggling to Learn Data Science,XjC3FPL-S78,375,https://i.ytimg.com/vi/XjC3FPL-S78/hqdefault.jpg,2,0,0,0,0,0,0.7659986666666667,287.2495,0
19 Jan 2022,My Daily Battle With Time - Will I Win? [Vlog],ITAxTid_1YU,361,https://i.ytimg.com/vi/ITAxTid_1YU/hqdefault.jpg,1,0,0,0,0,0,0.3383628808864266,122.149,0
19 Jan 2022,How I Would Learn Data Science in 2021 (What Has Changed?),41Clrh6nv1s,549,https://i.ytimg.com/vi/41Clrh6nv1s/hqdefault.jpg,26,1,0,0,2,0,0.2569790528233151,141.0815,0
19 Jan 2022,How I Use Data to Optimize My Life | What I Collect & How I Analyze It,8nTmuKI2oyA,505,https://i.ytimg.com/vi/8nTmuKI2oyA/hqdefault.jpg,13,2,0,0,0,0,0.4022958111195735,203.15938461538462,0
19 Jan 2022,Reviewing Your Data Science Projects - Episode 21(The Cleanest Portfolio),8Vxjp2KVHqs,934,https://i.ytimg.com/vi/8Vxjp2KVHqs/hqdefault.jpg,5,0,0,0,0,0,0.09076423982869379,84.77380000000001,0
19 Jan 2022,Reviewing Your Data Science Projects - Episode 17 (Best Portfolio Website Yet?),q6Lf2yhvluw,1108,https://i.ytimg.com/vi/q6Lf2yhvluw/hqdefault.jpg,6,0,0,0,0,0,0.17864590854392298,197.93966666666665,0
19 Jan 2022,The Plagiarism Problem in Data Science,vQGJvmhpq_s,467,https://i.ytimg.com/vi/vQGJvmhpq_s/hqdefault.jpg,5,1,0,0,0,0,0.6544552462526767,305.6306,0
19 Jan 2022,Land a Data Science Job in a Different Country (Vijay Pravin Maharajan) - KNN EP. 13,omdhf8d53FM,1584,https://i.ytimg.com/vi/omdhf8d53FM/hqdefault.jpg,1,0,0,0,0,0,0.26830808080808083,425,0
19 Jan 2022,Collision Course: Sports Betting + Data Science,DopikusDfk0,355,https://i.ytimg.com/vi/DopikusDfk0/hqdefault.jpg,9,0,0,0,0,0,0.4727633802816901,167.83100000000002,0
19 Jan 2022,How Statistics Saved the US SERIOUS $$$$ During WW2 #Shorts,scSc6YSanQ0,57,https://i.ytimg.com/vi/scSc6YSanQ0/hqdefault.jpg,16,0,0,0,0,0,0.5353037280701755,30.5123125,0
19 Jan 2022,Why I'm Starting Data Science Over Again.,uXLnbdHMf8w,467,https://i.ytimg.com/vi/uXLnbdHMf8w/hqdefault.jpg,2,1,0,0,0,0,0.33844539614561026,158.054,0
19 Jan 2022,Data Science Fundamentals: SQL Queries,WKXtTo7lqmA,2066,https://i.ytimg.com/vi/WKXtTo7lqmA/hqdefault.jpg,2,0,0,0,0,0,0.01353000968054211,27.953,0
19 Jan 2022,Should  @Luke Barousse Take This Data Analyst Job? (Funny) #Shorts,2RWwN5ZT4tA,55,https://i.ytimg.com/vi/2RWwN5ZT4tA/hqdefault.jpg,91,1,0,0,0,0,0.6568035964035964,36.124197802197806,0
19 Jan 2022,What Does a Data Scientist Actually Do?,XWetgrNas-k,387,https://i.ytimg.com/vi/XWetgrNas-k/hqdefault.jpg,33,0,0,0,0,0,0.4727057395662047,182.9371212121212,0
19 Jan 2022,Beginner Kaggle Data Science Project Walk-Through (Titanic),I3FBJdiExcg,2296,https://i.ytimg.com/vi/I3FBJdiExcg/hqdefault.jpg,313,3,0,0,6,0,0.15700143602987832,360.4752971246006,0
19 Jan 2022,Reviewing Your Data Science Projects - Episode 18 (Job-Worthy GitHub),oHUD2T_VXfI,716,https://i.ytimg.com/vi/oHUD2T_VXfI/hqdefault.jpg,10,1,0,0,0,0,0.3174642458100559,227.3044,0
19 Jan 2022,The 7 Biggest Data Science  Beginner Mistakes,hOUrxTeBJQc,601,https://i.ytimg.com/vi/hOUrxTeBJQc/hqdefault.jpg,56,2,0,0,2,0,0.48026717375802236,288.64057142857143,0
19 Jan 2022,The Best Free Data Science Courses Nobody is Talking About,Ip50cXvpWY4,375,https://i.ytimg.com/vi/Ip50cXvpWY4/hqdefault.jpg,159,8,0,1,6,0,0.305184536687631,114.44420125786164,0
19 Jan 2022,Data Science Project from Scratch - Part 7 (Documenting Your Work),agHKuUoMwvY,711,https://i.ytimg.com/vi/agHKuUoMwvY/hqdefault.jpg,17,2,1,0,0,0,0.3136528501696037,223.00717647058823,0
19 Jan 2022,The TRUTH About My First Data Science Project,cnqTU6eJwH0,545,https://i.ytimg.com/vi/cnqTU6eJwH0/hqdefault.jpg,14,1,0,0,0,0,0.7193646133682831,392.0537142857143,0
19 Jan 2022,What You Need to Know for a Data Science Internship,KHAuuOQui2U,309,https://i.ytimg.com/vi/KHAuuOQui2U/hqdefault.jpg,36,0,0,0,2,0,0.49984223300970876,154.45125,0
19 Jan 2022,Should You Get A Masters in Data Science?,RRSRKf9eQxc,337,https://i.ytimg.com/vi/RRSRKf9eQxc/hqdefault.jpg,17,0,0,0,0,0,0.4505637982195846,151.84,0
19 Jan 2022,Data Science: Pros and Cons,T7BQJJIGrmc,442,https://i.ytimg.com/vi/T7BQJJIGrmc/hqdefault.jpg,6,0,0,0,0,0,0.5065505279034691,223.89533333333335,0
19 Jan 2022,How to Scrape NBA Data Using the nba_api Python Module,NCyPY-jfb3I,989,https://i.ytimg.com/vi/NCyPY-jfb3I/hqdefault.jpg,6,0,0,0,0,0,0.2280741489720256,225.56533333333334,0
19 Jan 2022,The 5 Pillars of Success I Live By,jf3j0lWmFPU,580,https://i.ytimg.com/vi/jf3j0lWmFPU/hqdefault.jpg,3,0,0,0,0,0,0.37057471264367814,214.9333333333333,0
19 Jan 2022,How to Set Up Your Data Science Environment (Anaconda Beginner),C4OPn58BLaU,597,https://i.ytimg.com/vi/C4OPn58BLaU/hqdefault.jpg,149,3,1,0,2,0,0.35104179735365865,209.57195302013423,0
19 Jan 2022,I Wish I Had Known THIS Before Starting in Data Science,Z_KFh-HqaBA,538,https://i.ytimg.com/vi/Z_KFh-HqaBA/hqdefault.jpg,8,0,0,0,0,0,0.39249930297397767,211.164625,0
19 Jan 2022,"Hedge Funds, Startups, and Data Science Oh my! (@DataLeap) - KNN EP. 14",Kq9dkZu0bpg,2027,https://i.ytimg.com/vi/Kq9dkZu0bpg/hqdefault.jpg,1,0,0,0,0,0,0.008386778490379871,17,0
19 Jan 2022,How I Learned to Learn.,S4Lei5mOppc,1003,https://i.ytimg.com/vi/S4Lei5mOppc/hqdefault.jpg,136,8,0,0,0,0,0.242207913025629,242.93453676470588,0
19 Jan 2022,Data Science Project from Scratch -  Part 6 (Putting the Model into Production),nUOh_lDMHOU,2207,https://i.ytimg.com/vi/nUOh_lDMHOU/hqdefault.jpg,25,1,0,0,0,0,0.23299943815133667,514.22976,0
19 Jan 2022,ML Ops: What is it REALLY?,15c7WD-lKUY,370,https://i.ytimg.com/vi/15c7WD-lKUY/hqdefault.jpg,11,0,0,0,0,0,0.2552287469287469,94.43463636363636,0
19 Jan 2022,Project Presentation - Expectations vs. Reality (funny) #shorts,VvnOXDCVm8k,59,https://i.ytimg.com/vi/VvnOXDCVm8k/hqdefault.jpg,18,0,0,0,0,0,0.6678069679849341,39.40061111111111,0
19 Jan 2022,Don't Buy My Course..,iGUiLWFDWfk,523,https://i.ytimg.com/vi/iGUiLWFDWfk/hqdefault.jpg,1,0,0,0,0,0,0.04340344168260038,22.7,0
19 Jan 2022,Where to Start Learning Data Science,AqPquogHwq0,268,https://i.ytimg.com/vi/AqPquogHwq0/hqdefault.jpg,3,0,0,0,0,0,0.48134452736318406,129.00033333333332,0
19 Jan 2022,Data Science Project from Scratch  - Part 5 (Model Building),7O4dpR9QMIM,2734,https://i.ytimg.com/vi/7O4dpR9QMIM/hqdefault.jpg,23,0,0,0,0,0,0.08555750453229859,233.91421739130436,0
19 Jan 2022,Kaggle Project From Scratch - Part 1 (Data Science Profession Survey),r-DR9HBaipU,894,https://i.ytimg.com/vi/r-DR9HBaipU/hqdefault.jpg,16,0,0,0,0,0,0.2301749860178971,205.7764375,0
19 Jan 2022,How I Chose My Masters Degree for Breaking into Data Science,domVw8isGOI,474,https://i.ytimg.com/vi/domVw8isGOI/hqdefault.jpg,20,0,0,0,0,0,0.4236672995780591,200.8183,0
19 Jan 2022,What is the #66DaysOfData?,qV_AlRwhI3I,471,https://i.ytimg.com/vi/qV_AlRwhI3I/hqdefault.jpg,93,9,0,0,6,0,0.379070931214757,178.54240860215054,0
19 Jan 2022,My First Data Science Contracting Side-Gig (How I Did It),6tQtwqthUMI,535,https://i.ytimg.com/vi/6tQtwqthUMI/hqdefault.jpg,15,0,0,0,0,0,0.427003738317757,228.447,0
19 Jan 2022,How I Became A Data Scientist From a Business Background,IFceyuL6GZY,619,https://i.ytimg.com/vi/IFceyuL6GZY/hqdefault.jpg,1,0,0,0,0,0,0.03893376413570274,24.1,0
19 Jan 2022,Is Data Science Dying?,2qVWurPFwfc,549,https://i.ytimg.com/vi/2qVWurPFwfc/hqdefault.jpg,116,8,0,0,4,0,0.4408129828528359,242.0063275862069,0
19 Jan 2022,Why I Quit Data Science,SVtRsDhHlDk,334,https://i.ytimg.com/vi/SVtRsDhHlDk/hqdefault.jpg,22,1,0,0,0,0,0.46027504082743603,153.73186363636364,0
19 Jan 2022,The Best Computer for Data Science Beginners,QQLToUlgN7A,395,https://i.ytimg.com/vi/QQLToUlgN7A/hqdefault.jpg,20,2,0,0,0,0,0.3568315189873418,140.94845,0
19 Jan 2022,Scrape Twitter Data in Python with Twitterscraper Module,zF_Q2v_9zKY,378,https://i.ytimg.com/vi/zF_Q2v_9zKY/hqdefault.jpg,26,0,0,0,0,0,0.2378458485958486,89.90573076923077,0
19 Jan 2022,Reviewing Your Data Science Projects - Episode 19 (One Big Improvement),rLawTH--l2Y,917,https://i.ytimg.com/vi/rLawTH--l2Y/hqdefault.jpg,1,0,0,0,0,0,0.0064340239912758996,5.9,0
19 Jan 2022,Data Science Fundamentals: Linear Regression,EAezvs0eL1s,2317,https://i.ytimg.com/vi/EAezvs0eL1s/hqdefault.jpg,2,0,0,0,0,0,0.5210720759602935,1207.324,0
19 Jan 2022,What is the Future of my Comment Leaderboard Project?,fU3DOXjwufg,342,https://i.ytimg.com/vi/fU3DOXjwufg/hqdefault.jpg,3,0,0,0,0,0,0.08971734892787524,30.683333333333334,0
19 Jan 2022,5 Sports Analytics Books to Get You Started,74Z3F7i4qcI,428,https://i.ytimg.com/vi/74Z3F7i4qcI/hqdefault.jpg,5,0,0,0,0,0,0.07429906542056075,31.8,0
19 Jan 2022,Reviewing Your Data Science Projects - Episode 9 (Professional Violinist),6fwyyRgZlD0,668,https://i.ytimg.com/vi/6fwyyRgZlD0/hqdefault.jpg,1,0,0,0,0,0,0.9989805389221557,667.319,0
19 Jan 2022,Why Kaggle Should Be Your Favorite Data Science Resource #shorts,n7kjelw9s2w,59,https://i.ytimg.com/vi/n7kjelw9s2w/hqdefault.jpg,25,4,1,1,0,0,0.7469233898305084,44.06848,0
19 Jan 2022,The 5 Stages of Data Science Adoption,BXmEmIK5aqI,356,https://i.ytimg.com/vi/BXmEmIK5aqI/hqdefault.jpg,1,0,0,0,0,0,0.5558426966292135,197.88,0
19 Jan 2022,What is a lambda function (python)? #shorts,SaWxVk7rDp4,56,https://i.ytimg.com/vi/SaWxVk7rDp4/hqdefault.jpg,5,0,0,0,0,0,0.333875,18.697,0
19 Jan 2022,How to Stay Productive & Motivated When Learning Data Science,akbU9KOo_Qc,672,https://i.ytimg.com/vi/akbU9KOo_Qc/hqdefault.jpg,15,2,0,0,0,0,0.5643625992063492,379.25166666666667,0
19 Jan 2022,Data Science Project from Scratch - Part 1 (Project Planning),MpF9HENQjDo,448,https://i.ytimg.com/vi/MpF9HENQjDo/hqdefault.jpg,151,6,0,0,3,0,0.29661670707190163,132.8842847682119,0
19 Jan 2022,Why EVERYONE Should Start a Podcast (Including YOU),n6MiRgxN5iA,427,https://i.ytimg.com/vi/n6MiRgxN5iA/hqdefault.jpg,11,0,0,0,0,0,0.4204852033212689,179.54718181818183,0
19 Jan 2022,Reviewing Your Data Science Projects - Episode 4 (Resume & Github),_K6cNdgN3CI,888,https://i.ytimg.com/vi/_K6cNdgN3CI/hqdefault.jpg,3,0,0,0,0,0,0.00023948948948948948,0.21266666666666667,0
19 Jan 2022,Where to Look for Data Science Jobs,6sJEnzDjJqI,366,https://i.ytimg.com/vi/6sJEnzDjJqI/hqdefault.jpg,1,0,0,0,0,0,0.5598497267759562,204.905,0
19 Jan 2022,Data Scientist Reacts: REAL Data Science Job Application Data,-ONQ628CXKQ,964,https://i.ytimg.com/vi/-ONQ628CXKQ/hqdefault.jpg,16,1,0,0,0,0,0.22039840508298755,212.4640625,0
19 Jan 2022,🌶 Hot Topics in Tech: Data Science Explained #SHORTS,OtqQYqRNDGI,59,https://i.ytimg.com/vi/OtqQYqRNDGI/hqdefault.jpg,6,1,0,0,0,0,0.48966101694915254,28.89,0
19 Jan 2022,6 Lessons from #66DaysOfData,4039x4r-hGE,479,https://i.ytimg.com/vi/4039x4r-hGE/hqdefault.jpg,4,0,0,0,0,0,0.18625730688935282,89.21725,0
19 Jan 2022,Why Is Data Engineering So HOT Right Now?,vwvdtXMcNzI,429,https://i.ytimg.com/vi/vwvdtXMcNzI/hqdefault.jpg,50,5,0,1,3,0,0.4915965501165501,210.89491999999998,0
19 Jan 2022,Reviewing Your Data Science Projects - Episode 10 (Leveraging Your Data),B1g_yMKpdwo,841,https://i.ytimg.com/vi/B1g_yMKpdwo/hqdefault.jpg,1,0,0,0,0,0,0.6375279429250892,536.161,0
19 Jan 2022,Critiquing MY OWN Data Science Resume,lsXWVPzwZPk,709,https://i.ytimg.com/vi/lsXWVPzwZPk/hqdefault.jpg,12,0,0,0,0,0,0.20147437705688764,142.84533333333334,0
19 Jan 2022,Data Science Resume Round-Up With @Tina Huang  | Episode 3,1Ir1NgCuI0Y,2219,https://i.ytimg.com/vi/1Ir1NgCuI0Y/hqdefault.jpg,3,0,0,0,0,0,0.012763106504431425,28.32133333333333,0
19 Jan 2022,Take Your Data Science Projects From Good to Great,a-Syoa9mPhM,484,https://i.ytimg.com/vi/a-Syoa9mPhM/hqdefault.jpg,1,0,0,0,0,0,0.3640909090909091,176.22,0
19 Jan 2022,Data Science Project from Scratch - Part 4 (Exploratory Data Analysis),QWgg4w1SpJ8,4119,https://i.ytimg.com/vi/QWgg4w1SpJ8/hqdefault.jpg,51,3,0,0,0,0,0.08772677548805392,361.3465882352941,0
19 Jan 2022,Work From Home Data Scientist: Day in the Life,4CpmB4TR2C4,331,https://i.ytimg.com/vi/4CpmB4TR2C4/hqdefault.jpg,2,0,0,0,0,0,0.281987915407855,93.338,0
19 Jan 2022,Data Science in Golf: PGA Merchandise Show 2020,foggudmDDvY,548,https://i.ytimg.com/vi/foggudmDDvY/hqdefault.jpg,1,0,0,0,0,0,0.09281569343065693,50.863,0
19 Jan 2022,How to Get a Data Science Job at FAANG (@Data Science Jay) - KNN EP. 03,zGlJ-QndG8E,828,https://i.ytimg.com/vi/zGlJ-QndG8E/hqdefault.jpg,12,0,0,0,0,0,0.22943800322061192,189.97466666666665,0
19 Jan 2022,Why You Probably Won't Become a Data Scientist,sHRq-LshG3U,518,https://i.ytimg.com/vi/sHRq-LshG3U/hqdefault.jpg,86,3,0,0,2,0,0.46224723893328545,239.44406976744185,0
19 Jan 2022,Inside the Mind of the Ultimate Kaggle Grandmaster (@Abhishek Thakur ) - KNN EP. 10,5v_ulmGv-gc,2292,https://i.ytimg.com/vi/5v_ulmGv-gc/hqdefault.jpg,2,0,0,0,0,0,0.007414921465968586,16.995,0
19 Jan 2022,My Top 5 Data Science Internship Tips,1Cf7SdnBncg,482,https://i.ytimg.com/vi/1Cf7SdnBncg/hqdefault.jpg,20,0,0,0,0,0,0.2982821576763485,143.772,0
19 Jan 2022,The Only Data Science Explanation You Need,rEWPqw6rMGI,791,https://i.ytimg.com/vi/rEWPqw6rMGI/hqdefault.jpg,192,14,0,0,3,0,0.40834835914454276,323.0035520833333,0
19 Jan 2022,How a Subscriber Landed a Data Analyst Job in Less Than a Year (Ray Ojel) - KNN EP. 09,SsGKZe4dVyk,2146,https://i.ytimg.com/vi/SsGKZe4dVyk/hqdefault.jpg,21,0,0,0,0,0,0.3305406071095726,709.3401428571428,0
19 Jan 2022,How Far Should the NBA 3-Point Line Actually Be?,3BEtGaz70rQ,577,https://i.ytimg.com/vi/3BEtGaz70rQ/hqdefault.jpg,1,0,0,0,0,0,0.08052166377816292,46.461,0
19 Jan 2022,Building a Burrito Dashboard - Data Science Project from Scratch with atoti,ammCGdzSoag,2968,https://i.ytimg.com/vi/ammCGdzSoag/hqdefault.jpg,36,0,0,0,0,0,0.05017697102425876,148.92525,0
19 Jan 2022,What is Pandas? (Data & Data Science) #shorts,8Pi36Nj6P9A,59,https://i.ytimg.com/vi/8Pi36Nj6P9A/hqdefault.jpg,21,2,0,0,2,0,0.7054148506860372,41.61947619047619,0
19 Jan 2022,My Regrets as a Data Science Student,hcHSSyHbgMQ,495,https://i.ytimg.com/vi/hcHSSyHbgMQ/hqdefault.jpg,11,0,0,0,0,0,0.4916060606060606,243.345,0
19 Jan 2022,How I Would Learn Data Science in 2022 (If I Had to Start Over),xpIFS6jZbe8,734,https://i.ytimg.com/vi/xpIFS6jZbe8/hqdefault.jpg,1878,80,3,2,60,0,0.3906134257848659,286.7102545260916,0
19 Jan 2022,Sh*t Data Scientists Say (Parody),WRF_dKZ_i24,128,https://i.ytimg.com/vi/WRF_dKZ_i24/hqdefault.jpg,2,0,0,0,0,0,0.60283203125,77.1625,0
19 Jan 2022,What I Learned From My Three Degrees,KMOA5arCi8g,762,https://i.ytimg.com/vi/KMOA5arCi8g/hqdefault.jpg,1,0,0,0,0,0,0.09874146981627296,75.241,0
19 Jan 2022,Avoid These Data Science Resume Mistakes!,DM1eE_Coh6g,483,https://i.ytimg.com/vi/DM1eE_Coh6g/hqdefault.jpg,14,0,0,0,0,0,0.4514313812481514,218.04135714285715,0
19 Jan 2022,Reviewing Your Data Science Projects - Episode 1 (Exploratory Analysis),DW55gaQ_Egk,708,https://i.ytimg.com/vi/DW55gaQ_Egk/hqdefault.jpg,1,0,0,0,0,0,0.14391384180790961,101.891,0
